 4  	3 	504100 	1005362 	0.90 	 2705630 	 4192722 	231.147 	32.325 	5.478 	1.204 	1.840 	3.617 	20.009
 8  	3 	504100 	1005362 	0.90 	 2722275 	 4210344 	123.521 	17.941 	2.840 	0.661 	1.020 	1.918 	11.337
16  	3 	504100 	1005362 	0.90 	 2711638 	 4207491 	62.391 	8.311 	1.373 	0.373 	0.435 	0.965 	5.034
32  	3 	504100 	1005362 	0.90 	 2728403 	 4223317 	35.847 	6.255 	0.683 	0.242 	0.222 	0.481 	4.423
64  	3 	504100 	1005362 	0.90 	 2720602 	 4223326 	21.072 	4.244 	0.328 	0.103 	0.155 	0.241 	3.286
128  	3 	504100 	1005362 	0.90 	 2726568 	 4229656 	15.590 	4.151 	0.160 	0.055 	0.072 	0.125 	3.529
256  	3 	504100 	1005362 	0.90 	 2718829 	 4225023 	16.449 	3.527 	0.099 	0.070 	0.079 	0.095 	3.040
