 2 	3 	504100 	1005362 	0.90 	 1907278 	 4512456 	43.909 	11.053 	6.822 	2.278 	0.274 	0.748 	0.666
 1 	3 	504100 	1005362 	0.90 	 1907264 	 4661173 	76.607 	17.864 	11.509 	3.424 	0.502 	1.013 	1.149
 8 	3 	504100 	1005362 	0.90 	 1905600 	 4485908 	12.915 	3.152 	1.773 	0.695 	0.092 	0.183 	0.217
 4 	3 	504100 	1005362 	0.90 	 1906790 	 4512944 	23.857 	5.784 	3.462 	1.264 	0.132 	0.349 	0.338
16 	3 	504100 	1005362 	0.90 	 1906855 	 4404590 	7.985 	2.110 	0.987 	0.534 	0.075 	0.145 	0.196
32 	3 	504100 	1005362 	0.90 	 1907395 	 4406896 	4.723 	1.208 	0.541 	0.335 	0.045 	0.062 	0.091
64 	3 	504100 	1005362 	0.90 	 1907897 	 4371274 	3.635 	0.888 	0.347 	0.182 	0.048 	0.065 	0.108
