 4 	3 	504100 	1005362 	0.90 	 2258338 	 5021865 	143.908 	100.021 	0.672 	0.205 	4.940 	94.200 	0.000
 8 	3 	504100 	1005362 	0.90 	 2275128 	 5020881 	75.661 	52.153 	0.336 	0.110 	2.878 	48.824 	0.000
16 	3 	504100 	1005362 	0.90 	 2335243 	 5015637 	39.018 	25.939 	0.174 	0.061 	1.466 	24.234 	0.000
32 	3 	504100 	1005362 	0.90 	 2356907 	 5009247 	19.806 	12.860 	0.086 	0.036 	0.740 	11.994 	0.000
64 	3 	504100 	1005362 	0.90 	 2339737 	 5004966 	11.094 	6.471 	0.044 	0.027 	0.375 	6.020 	0.000
128 	3 	504100 	1005362 	0.90 	 2354463 	 5005617 	7.749 	3.291 	0.026 	0.034 	0.192 	3.034 	0.000
256 	3 	504100 	1005362 	0.90 	 2327163 	 5006799 	9.355 	1.767 	0.036 	0.074 	0.103 	1.549 	0.000
